## Strong Edge Colouring Graphs No Restrict: 17950 flags
380;5;0,0,0,0,1,1,1,1,1,1;1,0,0,0,0
381;5;0,0,0,0,1,1,1,1,1,1;1,0,0,0,1
382;5;0,0,0,0,1,1,1,1,1,1;1,0,0,1,0
383;5;0,0,0,0,1,1,1,1,1,1;1,0,0,1,1
384;5;0,0,0,0,1,1,1,1,1,1;1,1,0,0,0
385;5;0,0,0,0,1,1,1,1,1,1;1,1,0,0,1
386;5;0,0,0,0,1,1,1,1,1,1;1,1,0,1,0
387;5;0,0,0,0,1,1,1,1,1,1;1,1,0,1,1
388;5;0,0,0,0,1,1,1,1,1,1;1,1,1,0,0
389;5;0,0,0,0,1,1,1,1,1,1;1,1,1,0,1
390;5;0,0,0,0,1,1,1,1,1,1;1,1,1,1,0
391;5;0,0,0,0,1,1,1,1,1,2;0,0,0,0,0
392;5;0,0,0,0,1,1,1,1,1,2;0,0,0,0,1
393;5;0,0,0,0,1,1,1,1,1,2;0,0,0,1,0
394;5;0,0,0,0,1,1,1,1,1,2;0,0,0,1,1
395;5;0,0,0,0,1,1,1,1,1,2;0,1,0,0,0
396;5;0,0,0,0,1,1,1,1,1,2;0,1,0,0,1
397;5;0,0,0,0,1,1,1,1,1,2;0,1,0,1,0
398;5;0,0,0,0,1,1,1,1,1,2;0,1,0,1,1
399;5;0,0,0,0,1,1,1,1,1,2;0,1,1,0,0
400;5;0,0,0,0,1,1,1,1,1,2;0,1,1,0,1
401;5;0,0,0,0,1,1,1,1,1,2;0,1,1,1,0
402;5;0,0,0,0,1,1,1,1,1,2;0,1,1,1,1
403;5;0,0,0,0,1,1,1,1,1,2;1,0,0,0,0
404;5;0,0,0,0,1,1,1,1,1,2;1,0,0,0,1
